store_id,total_sales,unique_customers,product_diversity,fuel_transactions,total_transactions,fuel_share,chain_size,store_name,store_chain_id,store_chain_name,street_address,city,zip_code,latitude,longitude,log_customers,log_sales,log_products,log_chain_size,cluster,subcategory,purchase_count
14962,8.044201,1,1,1,1,1,5,TTM,7326,"Moore's Country Store, Inc.",9934 Richmond Hwy,Lynchburg,24504,37.3711118,-79.0179087,0.6931471805599453,2.202123778848104,0.6931471805599453,1.791759469228055,1,Premium/Super Premium,14
14966,2.79,1,1,0,1,0,10,Mini Mart #3,2367,Midwest Investment,208 1st St NE,Sartell,56377,45.6190341,-94.2075631,0.6931471805599453,1.332366019094335,0.6931471805599453,2.3978952727983707,4,Cigars,45
14975,7965.825854,10,6,151,152,0.993421052631579,4,woodward fuel,492,Sumpter Market LLC,5996 Woodward Ave,Detroit,48202,42.365044,-83.0694423,2.3978952727983707,8.983041430725502,1.9459101490553132,1.6094379124341003,2,Premium/Super Premium,317
15005,697.14844,4,2,9,10,0.9,1,Durhams Conv Mart,7340,Durhams Conv Mart,3210 Walhalla Hwy,Six Mile,29682,34.8322799,-82.8407122,1.6094379124341003,6.548431744908876,1.0986122886681098,0.6931471805599453,2,Premium/Super Premium,317
15014,1697.161319,14,5,29,29,1,6,MU Quality Car Wash,7314,Quality Car Wash,1931 E Sherman Blvd,Muskegon,49444,43.2052733,-86.196629,2.70805020110221,7.437301367658928,1.791759469228055,1.9459101490553132,2,Premium/Super Premium,317
15016,351.330157,3,3,8,8,1,6,ST Quality Car Wash,7314,Quality Car Wash,809 S Washington Ave,Holland,49423,42.7469401,-86.1157677,1.3862943611198906,5.864568682024311,1.3862943611198906,1.9459101490553132,2,Premium/Super Premium,317
15021,34.999275,1,1,1,1,1,2,Stop & Go Market # 2,7346,Stop & Go Market,8235 W Andrew Johnson Hwy,Mosheim,37818,36.187342,-82.9597545,0.6931471805599453,3.5834987993644307,0.6931471805599453,1.0986122886681098,1,Premium/Super Premium,14
15026,53.00443,1,1,1,1,1,1,State St Food Mart,7352,Jennifer Beam,15 S State St,Phillipsburg,45354,39.9043172,-84.4018153,0.6931471805599453,3.9890660802364577,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
15028,31.363577,1,1,1,1,1,1,Okee Dokee Market 108,7353,"Om Ganesh Laxmi Gas inc.,",2366 Blue Springs Pkwy,Greeneville,37743,36.17624,-82.8693939,0.6931471805599453,3.4770336237823147,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
15044,2090.318224,1,2,41,40,1.025,1,Davis Bros Service Station,7364,Davis Bros Service Station,351 E 1st St,Akron,80720,40.1594002,-103.2090273,0.6931471805599453,7.645549875319405,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
15045,11.790037,1,2,1,1,1,7,Erin's Heritage Market,3203,DEV ADITI INC,430 Old Hwy 149,Erin,37061,36.3213718,-87.6765474,0.6931471805599453,2.5486665084716336,1.0986122886681098,2.0794415416798357,1,Premium/Super Premium,14
15046,8.370000000000001,1,3,1,1,1,1,SHELL VALLEY  MART,7366,SHELL VALLEY  MART,725 N Main St,Sweetwater,37874,35.6022374,-84.4606437,0.6931471805599453,2.237513096250331,1.3862943611198906,0.6931471805599453,1,Premium/Super Premium,14
15069,30.38,2,2,1,2,0.5,1,Fastmart9,7385,Ace Hirani,3700 S Camden Rd,Pine Bluff,71603,34.1925544,-92.0619624,1.0986122886681098,3.4461707473048864,1.0986122886681098,0.6931471805599453,4,Cigars,45
15072,20,1,1,1,1,1,1,circle S,7388,circle S,2310 W Chapman Ave,Orange,92868,33.7874752,-117.8773825,0.6931471805599453,3.044522437723423,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
15100,1125.777033,1,2,19,19,1,1,Carroll Mart,7406,Carroll Mart,15943 Frederick Rd,Woodbine,21797,39.3357779,-77.0703873,0.6931471805599453,7.027116653295379,1.0986122886681098,0.6931471805599453,1,Premium/Super Premium,14
15112,22.66,1,2,0,1,0,4,Handys #1,7416,Handys LLC,113 W Flint Hills Blvd,Junction City,66441,39.0278923,-96.7991102,0.6931471805599453,3.1637858585502405,1.0986122886681098,1.6094379124341003,4,Cigars,45
15114,7.66,1,4,0,1,0,4,Handys #5,7416,Handys LLC,1101 Whitney Rd,Junction City,66441,39.0284286,-96.8494851,0.6931471805599453,2.1587147225743437,1.6094379124341003,1.6094379124341003,4,Cigars,45
15116,135.99705,1,1,2,2,1,1,lakewood one stop,7419,lakewood one stop,13100 Madison Ave,Lakewood,44107,41.4771647,-81.7807207,0.6931471805599453,4.919959392749575,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
15117,7174.253446,6,1,193,193,1,1,sunoco,7421,sunoco,5837 Pearl Rd,Parma Heights,44130,41.4034496,-81.7453502,1.9459101490553132,8.878393363488282,0.6931471805599453,0.6931471805599453,2,Premium/Super Premium,317
15129,6.18,1,2,0,1,0,29,430465,7420,Harry Sorrow,100 Railroad Ave,Ranger,76470,32.469536,-98.6790061,0.6931471805599453,1.9712993830601329,1.0986122886681098,3.4011973816621555,4,Cigars,45
15149,686.842786,10,2,14,14,1,3,N&M Gas & Food,6673,s&kproperties,2763 Madison Ave SE,Grand Rapids,49548,42.9131933,-85.6574551,2.3978952727983707,6.533560303100318,1.0986122886681098,1.3862943611198906,2,Premium/Super Premium,317
15150,284.301484,3,1,6,5,1.2,3,Leo Gas & Food,6673,s&kproperties,1639 Leonard St NW,Grand Rapids,49504,42.9862786,-85.7092414,1.3862943611198906,5.653546459748163,0.6931471805599453,1.3862943611198906,1,Premium/Super Premium,14
15247,26.446953,1,2,1,1,1,8,Palo Cedro Chevron,7427,AKHIL KUMAR,9345 Skycrest Way,Palo Cedro,96073,40.5593355,-122.237651,0.6931471805599453,3.3122551599728878,1.0986122886681098,2.1972245773362196,1,Premium/Super Premium,14
15253,65.33724600000001,1,1,1,1,1,1,Nick Fakhouri,7430,Nick Fakhouri,57266 Twentynine Palms Highway,Yucca Valley,92284,34.1238002,-116.4145016,0.6931471805599453,4.194751519241463,0.6931471805599453,0.6931471805599453,1,Premium/Super Premium,14
15270,27.43615,2,2,1,2,0.5,1,Yogis Quik Stop Inc,7234,Yogis Quik Stop Inc.,6849 S Chestatee,Dahlonega,30533,34.4659384,-83.9455856,1.0986122886681098,3.3476612230568406,1.0986122886681098,0.6931471805599453,4,Cigars,45
15272,621.9036169999999,3,4,10,11,0.9090909090909091,34,1102,7429,Fast Stop,5150 W Old Hwy Rd,Morgan,84050,41.142988,-111.8007085,1.3862943611198906,6.434391798953788,1.6094379124341003,3.5553480614894135,2,Premium/Super Premium,317
15274,17.16,2,4,0,2,0,34,1108,7429,Fast Stop,2615 Bengal Blvd,Cottonwood Heights,84121,40.6104807,-111.8176631,1.0986122886681098,2.8992213731731473,1.6094379124341003,3.5553480614894135,4,Cigars,45
15279,825.842347,3,2,16,17,0.9411764705882353,34,1131,7429,Fast Stop,81 Swanson Rd,Wheatland,82201,42.0736589,-104.9638471,1.3862943611198906,6.717614044444737,1.0986122886681098,3.5553480614894135,2,Premium/Super Premium,317
15280,344.71283600000004,3,4,11,11,1,34,1132,7429,Fast Stop,550 W Whalen St,Guernsey,82214,42.269559,-104.7490632,1.3862943611198906,5.845608476698197,1.6094379124341003,3.5553480614894135,2,Premium/Super Premium,317
15283,279.207413,4,3,7,8,0.875,34,1135,7429,Fast Stop,106 A St,Glendo,82213,42.5035184,-105.0280416,1.6094379124341003,5.635530089655734,1.3862943611198906,3.5553480614894135,2,Premium/Super Premium,317
15286,143.963002,1,1,2,2,1,34,1143,7429,Fast Stop,295 E 200 S,Soda Springs,83276,42.6550547,-111.5952554,0.6931471805599453,4.976478551241385,0.6931471805599453,3.5553480614894135,1,Premium/Super Premium,14
15300,73.459188,1,1,1,1,1,17,005 Simonson Station Store,7439,"Simonson Station Stores, Inc.",310 Gateway Dr,Grand Forks,58203,47.933543,-97.04599,0.6931471805599453,4.310251163201118,0.6931471805599453,2.8903717578961645,1,Premium/Super Premium,14
15301,23.893783,2,2,1,2,0.5,17,006 Simonson Station Store,7439,"Simonson Station Stores, Inc.",1409 2nd Ave W,Williston,58801,48.1582084,-103.6262685,1.0986122886681098,3.214618093580883,1.0986122886681098,2.8903717578961645,4,Cigars,45
15305,66.683656,2,3,1,2,0.5,17,010 Simonson Travel Center,7439,"Simonson Station Stores, Inc.",4720 Gateway Dr,Grand Forks,58203,47.9336619,-97.0963177,1.0986122886681098,4.214844732751528,1.3862943611198906,2.8903717578961645,4,Cigars,45
15310,9.26,1,3,0,1,0,17,016 Simonson Station Store,7439,"Simonson Station Stores, Inc.",1309 E Interstate Ave,Bismarck,58503,46.8341671,-100.7717137,0.6931471805599453,2.3282528397426234,1.3862943611198906,2.8903717578961645,4,Cigars,45
15312,11812.774789000001,55,2,188,188,1,449,102001 Allsups,7423,Allsups Convenience Stores,929 Main St,Eunice,88231,32.4370227,-103.1597973,4.02535169073515,9.377021484624702,1.0986122886681098,6.1092475827643655,3,Water,96
15313,425.33857,6,2,7,7,1,449,102002 Allsups,7423,Allsups Convenience Stores,2600 W 7th St,Clovis,88101,34.4050293,-103.2377632,1.9459101490553132,6.055233795868917,1.0986122886681098,6.1092475827643655,3,Water,96
15314,2556.875446,15,2,39,39,1,449,102003 Allsups,7423,Allsups Convenience Stores,105 E Main St,Hobbs,88240,32.6922511,-103.1359728,2.772588722239781,7.846932289006463,1.0986122886681098,6.1092475827643655,3,Water,96
15315,625.451786,6,2,17,17,1,449,102004 Allsups,7423,Allsups Convenience Stores,728 W 21st St,Clovis,88101,34.4195769,-103.2137823,1.9459101490553132,6.440071813673211,1.0986122886681098,6.1092475827643655,3,Water,96
15317,2484.282033,19,2,42,42,1,449,102006 Allsups,7423,Allsups Convenience Stores,1100 E Sanger St,Hobbs,88240,32.7115609,-103.1228369,2.995732273553991,7.818141426255743,1.0986122886681098,6.1092475827643655,3,Water,96
15318,6572.20443,42,2,103,103,1,449,102007 Allsups,7423,Allsups Convenience Stores,201 N Cates St,Decatur,76234,33.2351065,-97.5834279,3.7612001156935624,8.79075672925567,1.0986122886681098,6.1092475827643655,3,Water,96
15319,153.30534500000002,4,2,4,4,1,449,102008 Allsups,7423,Allsups Convenience Stores,1032 W 2nd St,Portales,88130,34.1811899,-103.344741,1.6094379124341003,5.038933399080236,1.0986122886681098,6.1092475827643655,3,Water,96
15320,138.866658,3,2,3,3,1,449,102009 Allsups,7423,Allsups Convenience Stores,1300 Indian Wells Rd,Alamogordo,88310,32.9147256,-105.9463497,1.3862943611198906,4.940689525890256,1.0986122886681098,6.1092475827643655,3,Water,96
15321,2468.841863,26,11,40,44,0.9090909090909091,449,102011 Allsups,7423,Allsups Convenience Stores,3rd & Ave A,Farwell,79325,34.3887327,-103.0403705,3.295836866004329,7.811909404495535,2.4849066497880004,6.1092475827643655,3,Water,96
15322,271.125104,4,1,4,4,1,449,102012 Allsups,7423,Allsups Convenience Stores,502 W Main St,Crosbyton,79322,33.6603975,-101.2434794,1.6094379124341003,5.606261901731947,0.6931471805599453,6.1092475827643655,3,Water,96
15323,3460.421597,26,2,50,50,1,449,102014 Allsups,7423,Allsups Convenience Stores,16767 Co Rd 351,Dublin,76446,32.1163679,-98.3303279,3.295836866004329,8.149434649854342,1.0986122886681098,6.1092475827643655,3,Water,96
15324,294.401433,5,1,6,6,1,449,102015 Allsups,7423,Allsups Convenience Stores,120 N Chicago Ave,Portales,88130,34.188865,-103.330845,1.791759469228055,5.688335221134937,0.6931471805599453,6.1092475827643655,3,Water,96
15325,1390.000711,16,2,21,21,1,449,102016 Allsups,7423,Allsups Convenience Stores,602 S Main St,Morton,79346,33.7200283,-102.75979,2.833213344056216,7.2377787030663745,1.0986122886681098,6.1092475827643655,3,Water,96
15326,974.910223,8,6,15,20,0.75,449,102017 Allsups,7423,Allsups Convenience Stores,608 Broadway,Plainview,79072,34.1860513,-101.7026726,2.1972245773362196,6.8833705975510995,1.9459101490553132,6.1092475827643655,3,Water,96
15327,1445.261203,11,11,24,29,0.8275862068965517,449,102018 Allsups,7423,Allsups Convenience Stores,100 S 3rd St,Bovina,79009,34.5192613,-102.8894292,2.4849066497880004,7.276737024718161,2.4849066497880004,6.1092475827643655,3,Water,96
15328,2642.97198,14,2,45,45,1,449,102019 Allsups,7423,Allsups Convenience Stores,305 W Kenneth Ave,Spearman,79081,36.1977335,-101.1969785,2.70805020110221,7.880037603335997,1.0986122886681098,6.1092475827643655,3,Water,96
15329,551.267982,9,3,11,12,0.9166666666666666,449,102021 Allsups,7423,Allsups Convenience Stores,423 Grand Ave,Las Vegas,87701,35.59315,-105.2148733,2.302585092994046,6.31403340311009,1.3862943611198906,6.1092475827643655,3,Water,96
15330,332.093134,7,14,9,18,0.5,449,102022 Allsups,7423,Allsups Convenience Stores,2710 Olton Rd,Plainview,79072,34.1891556,-101.8022696,2.0794415416798357,5.808422132558495,2.70805020110221,6.1092475827643655,3,Water,96
15331,313.028553,7,3,7,7,1,449,102023 Allsups,7423,Allsups Convenience Stores,1307 West 24th Street,Plainview,79072,34.2046689,-101.7193954,2.0794415416798357,5.749483914895107,1.3862943611198906,6.1092475827643655,3,Water,96
15332,5875.342394,30,2,94,94,1,449,102024 Allsups,7423,Allsups Convenience Stores,501 E Bedford St,Dimmitt,79027,34.5509548,-102.3066088,3.4339872044851463,8.678689805507647,1.0986122886681098,6.1092475827643655,3,Water,96
15333,2186.637741,12,2,41,41,1,449,102025 Allsups,7423,Allsups Convenience Stores,1500 N Garden Ave,Roswell,88201,33.4094137,-104.5148486,2.5649493574615367,7.690577583563697,1.0986122886681098,6.1092475827643655,3,Water,96
15334,1554.123598,17,3,26,27,0.9629629629629629,449,102026 Allsups,7423,Allsups Convenience Stores,610 Elsie,Panhandle,79068,35.3477289,-101.3804305,2.8903717578961645,7.349310305699002,1.3862943611198906,6.1092475827643655,3,Water,96
15335,3116.575142,22,2,51,51,1,449,102027 Allsups,7423,Allsups Convenience Stores,525 S Main St,Stinnett,79083,35.8204747,-101.4429598,3.1354942159291497,8.044810780551602,1.0986122886681098,6.1092475827643655,3,Water,96
15336,885.126224,14,4,20,22,0.9090909090909091,449,102028 Allsups,7423,Allsups Convenience Stores,517 SW 2nd St,Tulia,79088,34.5355087,-101.770787,2.70805020110221,6.786859405469191,1.6094379124341003,6.1092475827643655,3,Water,96
15337,906.555759,13,4,20,23,0.8695652173913043,449,102029 Allsups,7423,Allsups Convenience Stores,806 NW 6th St,Tulia,79088,34.5435095,-101.7747258,2.6390573296152584,6.810755006675739,1.6094379124341003,6.1092475827643655,3,Water,96
15338,9.859798,1,2,1,1,1,449,102250 Allsups,7423,Allsups Convenience Stores,1801 S 2nd St,Gallup,87301,35.5081306,-108.7378683,0.6931471805599453,2.3850677139644763,1.0986122886681098,6.1092475827643655,1,Premium/Super Premium,14
15339,124.91915100000001,2,1,2,2,1,449,102031 Allsups,7423,Allsups Convenience Stores,321 Main St,Clayton,88415,36.4531779,-103.1811542,1.0986122886681098,4.835640042270252,0.6931471805599453,6.1092475827643655,1,Premium/Super Premium,14
15340,11153.79161,43,8,178,186,0.956989247311828,449,102032 Allsups,7423,Allsups Convenience Stores,501 S 3rd St,Jal,88252,32.1089028,-103.1938168,3.784189633918261,9.319624425383305,2.1972245773362196,6.1092475827643655,3,Water,96
15342,26908.363219,32,18,422,427,0.9882903981264637,449,102035 Allsups,7423,Allsups Convenience Stores,916 W Sanger St,Hobbs,88240,32.7112674,-103.1467439,3.4965075614664802,10.200229580081624,2.9444389791664403,6.1092475827643655,3,Water,96
15343,17801.577583,57,4,307,307,1,449,102036 Allsups,7423,Allsups Convenience Stores,2810 N Lovington Hwy,Hobbs,88240,32.7299006,-103.1503365,4.060443010546419,9.787098533830212,1.6094379124341003,6.1092475827643655,3,Water,96
15344,1478.421791,12,5,27,27,1,449,102037 Allsups,7423,Allsups Convenience Stores,321 N Dal Paso St,Hobbs,88240,32.7036187,-103.128039,2.5649493574615367,7.299406608665404,1.791759469228055,6.1092475827643655,3,Water,96
15345,1740.178212,13,5,26,28,0.9285714285714286,449,102038 Allsups,7423,Allsups Convenience Stores,203 US-54,Logan,88426,35.3674312,-103.4109236,2.6390573296152584,7.46231729639057,1.791759469228055,6.1092475827643655,3,Water,96
15346,2063.564235,14,4,39,40,0.975,449,102040 Allsups,7423,Allsups Convenience Stores,102 Main St,Lake Dallas,75065,33.1106449,-97.075242,2.70805020110221,7.632674458913316,1.6094379124341003,6.1092475827643655,3,Water,96
15347,622.13425,8,2,11,11,1,449,102041 Allsups,7423,Allsups Convenience Stores,416 W Wilson St,Borger,79007,35.6610669,-101.394076,2.1972245773362196,6.434761985139525,1.0986122886681098,6.1092475827643655,3,Water,96
15348,7077.09066,51,6,110,111,0.990990990990991,449,102043 Allsups,7423,Allsups Convenience Stores,202 W 1st St,Idalou,79329,33.6662636,-101.6821468,3.9512437185814275,8.864759469526401,1.9459101490553132,6.1092475827643655,3,Water,96
15349,311.014199,7,4,9,10,0.9,449,102044 Allsups,7423,Allsups Convenience Stores,700 S Prince St,Clovis,88101,34.3896584,-103.1969264,2.0794415416798357,5.7430486963893355,1.6094379124341003,6.1092475827643655,3,Water,96
15350,2284.003833,7,2,51,51,1,449,102045 Allsups,7423,Allsups Convenience Stores,1018 NM-311,Clovis,88101,34.4078248,-103.3196919,2.0794415416798357,7.734122980788605,1.0986122886681098,6.1092475827643655,3,Water,96
15352,2653.754513,31,3,49,49,1,449,102047 Allsups,7423,Allsups Convenience Stores,313 Peach Ave,Dalhart,79022,36.0626928,-102.5166055,3.4657359027997265,7.884107467254259,1.3862943611198906,6.1092475827643655,3,Water,96
15353,595.970359,8,3,9,10,0.9,449,102049 Allsups,7423,Allsups Convenience Stores,1410 West Ave,Wellington,79095,34.8493371,-100.2139864,2.1972245773362196,6.391867462243757,1.3862943611198906,6.1092475827643655,3,Water,96
15354,1856.202424,19,15,32,33,0.9696969696969697,449,102050 Allsups,7423,Allsups Convenience Stores,102 E Houston St,Floydada,79235,33.9785906,-101.3344194,2.995732273553991,7.5268265613355245,2.772588722239781,6.1092475827643655,3,Water,96
15355,34.999248,1,1,1,1,1,449,102053 Allsups,7423,Allsups Convenience Stores,1320 N Prince St,Clovis,88101,34.4117246,-103.1968363,0.6931471805599453,3.5834980493490454,0.6931471805599453,6.1092475827643655,1,Premium/Super Premium,14
