invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,date,time,payment,cogs,rating
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,1/23/2019,14:21:00,Ewallet,480.14145000233896,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,2/16/2019,10:52:00,Cash,328.61698549661213,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,1/1/2019,19:31:00,Cash,168.73214974298534,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,3/7/2019,18:35:00,Cash,114.87915378716885,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,2/15/2019,13:51:00,Cash,346.42473163440997,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,1/23/2019,12:35:00,Cash,429.0211628690653,5
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,2/20/2019,13:24:00,Ewallet,85.26363396245955,7
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1/8/2019,18:06:00,Ewallet,25.572820592057475,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,3/17/2019,11:55:00,Credit card,102.30638252501004,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,1/12/2019,11:42:00,Cash,357.62074118771534,7
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,1/8/2019,14:30:00,Cash,240.78739735173485,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,1/26/2019,15:11:00,Ewallet,101.56430182651025,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,3/15/2019,14:48:00,Credit card,725.4468723705188,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,1/17/2019,12:36:00,Ewallet,127.50249375518302,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,1/8/2019,19:09:00,Credit card,74.09102799709596,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,1/6/2019,13:35:00,Ewallet,258.5612642283186,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,2/16/2019,10:33:00,Credit card,174.90981035451824,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,3/13/2019,15:45:00,Ewallet,55.98319136519554,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,1/28/2019,11:51:00,Cash,213.7129851200301,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,1/18/2019,17:26:00,Cash,534.2091028088004,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,3/19/2019,11:52:00,Credit card,92.55658186314416,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,3/15/2019,14:04:00,Ewallet,521.0178185730234,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2/12/2019,17:49:00,Cash,52.57581976492359,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,2/25/2019,20:19:00,Cash,37.710104202407116,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,3/21/2019,16:08:00,Credit card,721.7514923274988,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,1/19/2019,10:17:00,Ewallet,97.07855327159459,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,1/8/2019,14:25:00,Ewallet,333.8873868349704,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,3/30/2019,12:51:00,Credit card,80.84324871832705,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,2/20/2019,15:18:00,Credit card,319.5853470166894,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,3/30/2019,12:45:00,Ewallet,206.4182818383995,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,3/19/2019,13:37:00,Cash,166.69120288417946,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,1/13/2019,10:03:00,Cash,317.95701822693997,5
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,2/5/2019,19:42:00,Ewallet,87.65590007555261,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,3/23/2019,13:14:00,Ewallet,735.6442347798768,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,3/13/2019,12:47:00,Ewallet,96.63123783939282,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,3/17/2019,19:53:00,Ewallet,769.8342730792689,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,2/21/2019,10:26:00,Cash,419.3081240559823,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,2/7/2019,15:06:00,Cash,464.804204167191,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,3/2/2019,16:35:00,Credit card,461.5791327401445,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,3/6/2019,20:57:00,Cash,142.06021144887012,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,2/6/2019,15:16:00,Credit card,300.9773464194461,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,1/28/2019,17:47:00,Credit card,793.4695431327175,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,1/18/2019,16:23:00,Ewallet,425.40195981272586,5
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,2/5/2019,10:17:00,Cash,283.0045739366129,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,3/2/2019,13:50:00,Cash,599.2990092930743,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,2/9/2019,19:17:00,Ewallet,314.9801594145886,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,1/14/2019,14:00:00,Credit card,402.92282661415004,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,2/9/2019,12:02:00,Ewallet,183.4202838830005,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,3/26/2019,20:21:00,Credit card,136.8604155761868,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,1/28/2019,17:35:00,Cash,79.76499678262941,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,2/14/2019,12:42:00,Ewallet,116.44597471857844,6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,3/24/2019,17:56:00,Cash,314.5355199978007,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,2/9/2019,18:58:00,Credit card,847.5388667061358,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,3/24/2019,14:08:00,Credit card,415.64234436724985,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,3/27/2019,16:30:00,Ewallet,158.9338746878491,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,1/27/2019,10:44:00,Credit card,490.0053386236389,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,3/27/2019,20:29:00,Credit card,87.12423269101389,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,1/19/2019,11:43:00,Ewallet,222.88685686126223,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,2/7/2019,10:09:00,Cash,744.3281627474255,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,1/31/2019,10:00:00,Ewallet,410.1789777080659,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,2/25/2019,18:45:00,Cash,297.2130342211241,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,2/2/2019,12:40:00,Cash,212.36854096697186,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,3/14/2019,15:36:00,Credit card,43.023598610947914,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,3/11/2019,12:04:00,Cash,377.9277450659609,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,2/22/2019,11:26:00,Ewallet,205.30194731045054,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3/2/2019,12:36:00,Ewallet,79.68282777337919,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,3/10/2019,15:06:00,Credit card,322.4718900096583,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,2/8/2019,10:58:00,Cash,97.15841273055281,7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,2/22/2019,12:10:00,Credit card,23.409122892703973,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,1/10/2019,10:31:00,Credit card,584.4000807134057,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,3/14/2019,13:49:00,Ewallet,211.7854198534686,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,1/10/2019,11:10:00,Ewallet,54.421826789042576,9
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,2/15/2019,17:38:00,Credit card,87.88687140818107,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,1/13/2019,17:54:00,Credit card,356.6583743743477,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,2/15/2019,20:51:00,Credit card,793.9735497568078,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,3/2/2019,19:26:00,Ewallet,49.72671925812407,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,3/24/2019,13:33:00,Ewallet,600.402951885192,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,2/2/2019,14:05:00,Credit card,167.4805591704021,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,2/27/2019,11:40:00,Ewallet,744.7325489796979,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,1/20/2019,12:27:00,Ewallet,446.98797932796015,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,1/3/2019,20:24:00,Ewallet,378.28776433790983,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,1/24/2019,20:59:00,Ewallet,258.10836903066877,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,1/5/2019,19:48:00,Ewallet,554.159473696265,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,3/30/2019,10:18:00,Cash,447.4633574918318,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,2/17/2019,16:27:00,Cash,278.2130540901298,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,3/21/2019,17:04:00,Ewallet,342.9579373710413,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,3/2/2019,18:14:00,Ewallet,267.0210319962252,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,3/27/2019,10:43:00,Cash,897.919086311656,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,1/19/2019,19:30:00,Ewallet,457.37869682522853,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,2/19/2019,14:53:00,Credit card,253.54040032063403,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3/28/2019,20:14:00,Cash,68.679700906603955,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,1/5/2019,11:51:00,Credit card,655.6795298949824,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,3/26/2019,14:13:00,Credit card,169.02806180377954,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2/3/2019,20:13:00,Ewallet,54.241989809586244,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,2/6/2019,18:44:00,Ewallet,178.46597879684404,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,2/24/2019,14:26:00,Ewallet,209.2411558380888,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,2/21/2019,12:40:00,Ewallet,120.55720054999762,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,1/9/2019,18:43:00,Ewallet,65.64286855747487,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,2/25/2019,13:22:00,Ewallet,251.69355202676536,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,1/13/2019,13:58:00,Cash,85.24244509908459,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,2/9/2019,11:45:00,Cash,394.3125349997385,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,1/6/2019,11:51:00,Cash,299.6895993657619,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,1/10/2019,17:16:00,Cash,454.97264925221816,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,2/7/2019,15:55:00,Cash,275.45550072834357,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,1/9/2019,12:07:00,Cash,158.68275179339773,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,2/19/2019,15:07:00,Cash,888.6250418947502,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,3/18/2019,15:29:00,Cash,92.77593327932627,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2/5/2019,18:45:00,Cash,41.931727861125516,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,3/19/2019,15:23:00,Credit card,15.979201645255447,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,3/30/2019,20:37:00,Cash,290.0219318379252,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,1/26/2019,14:41:00,Credit card,66.14518186171625,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3/2/2019,18:18:00,Credit card,74.63377092865633,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,3/4/2019,15:27:00,Ewallet,299.69287448338076,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,1/13/2019,12:55:00,Credit card,241.8338795628005,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,3/25/2019,18:02:00,Cash,48.139182814588246,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,3/11/2019,19:44:00,Credit card,173.22792296727715,9
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,1/1/2019,11:36:00,Credit card,845.233292246113,9
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,2/10/2019,13:51:00,Ewallet,257.7915767741193,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,1/26/2019,15:17:00,Cash,610.0014353943999,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,2/11/2019,15:29:00,Cash,240.4326341466314,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,2/7/2019,17:59:00,Cash,171.26252477439922,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,3/6/2019,11:55:00,Credit card,98.80697698061127,7
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,3/4/2019,10:39:00,Cash,298.7131839537483,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,2/26/2019,15:10:00,Ewallet,158.65848658783628,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,3/10/2019,18:10:00,Credit card,23.58383339437361,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,2/4/2019,20:43:00,Credit card,66.51303191241655,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,1/19/2019,12:46:00,Cash,238.248485468201,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,1/23/2019,17:44:00,Cash,233.6372822875716,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,3/14/2019,14:19:00,Ewallet,876.705979597903,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,1/23/2019,10:33:00,Cash,699.7350059517212,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,1/9/2019,11:40:00,Cash,674.1299427122318,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,2/7/2019,19:30:00,Ewallet,317.7600949032536,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,2/18/2019,14:42:00,Ewallet,30.354104189461218,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,1/3/2019,19:08:00,Credit card,496.2344297168259,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,3/29/2019,19:12:00,Ewallet,822.6165492037843,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,1/28/2019,15:46:00,Credit card,602.5333336123343,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,3/22/2019,19:06:00,Credit card,283.23187345769605,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,1/24/2019,18:10:00,Ewallet,766.0686702915307,6
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,3/10/2019,20:46:00,Ewallet,117.16809927110106,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,2/22/2019,18:35:00,Ewallet,174.4532702336564,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,2/18/2019,11:40:00,Ewallet,59.09959438026435,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,1/29/2019,13:46:00,Ewallet,40.90318334129151,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,3/2/2019,17:16:00,Ewallet,973.9567913865734,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,2/9/2019,13:22:00,Cash,29.953045358011035,7.7
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,2/22/2019,15:33:00,Cash,65.04683325716016,4.1
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,2/18/2019,13:28:00,Cash,618.4711146371444,6.6
