invoice_id,city,customer_type,gender,product_line,unit_price,quantity,measure_date,measure_time,payment,rating,branch,tax_5_percent,total,cogs,gross_income,gross_margin_percentage
315-89-3987,Yangon,Member,Male,Electronic accessories,33.91,5,2017-11-06,18:00:00,Cash,6,A,8.4775,178.0275,113.95,55,32
315-55-5376,Mandalay,Normal,Male,Electronic accessories,32.8,20,2017-06-17,17:00:00,Cash,8.9,B,32.8,688.8,438.09,217,33
519-68-8229,Naypyitaw,Member,Female,Food and beverages,21.25,5,2017-11-22,13:00:00,Cash,8.7,C,5.3125,111.5625,73.75,32,30
428-56-3025,Naypyitaw,Normal,Male,Sports and travel,79.21,16,2017-04-08,13:00:00,Credit card,6.8,C,63.368,1330.728,924.67,342,27
475-76-7349,Naypyitaw,Normal,Male,Home and lifestyle,64.71,16,2017-01-24,18:00:00,Cash,9.3,C,51.768,1087.128,617.3,418,40
726-45-4936,Mandalay,Normal,Female,Sports and travel,72.64,8,2017-01-24,14:00:00,Ewallet,6.5,B,29.056,610.176,364.22,NA,NA
900-69-7668,Naypyitaw,Normal,Male,Electronic accessories,24.24,14,2017-11-12,13:00:00,Cash,9.2,C,16.968,356.328,175.68,163,48
617-86-8034,Mandalay,Member,Male,Sports and travel,65.05,14,2017-03-06,11:00:00,Cash,9.7,B,45.535,956.235,561.15,349,38
238-91-8349,Yangon,Member,Male,Home and lifestyle,23.46,20,2017-12-15,19:00:00,Ewallet,9.7,A,23.46,492.66,335.59,NA,NA
474-27-8060,Mandalay,Member,Female,Home and lifestyle,58,10,2017-02-12,13:00:00,Credit card,9,B,29,609,337.35,242,41
419-56-3558,Yangon,Member,Female,Health and beauty,19.93,1,2017-10-22,11:00:00,Ewallet,9.8,A,0.9965,20.9265,15.86,NA,NA
391-30-4954,Naypyitaw,Normal,Male,Sports and travel,32.26,16,2017-05-01,17:00:00,Credit card,8.7,C,25.808,541.968,461.22,54,10
693-19-4895,Yangon,Member,Female,Food and beverages,89.43,3,2017-12-23,11:00:00,Cash,9.4,A,13.4145,281.7045,169.84,98,36
886-24-4945,Mandalay,Normal,Female,Sports and travel,34.95,4,2017-03-25,14:00:00,Cash,9.9,B,6.99,146.79,78.96,60,43
375-25-8768,Yangon,Normal,Male,Sports and travel,51.43,10,2017-01-19,16:00:00,Cash,9,A,25.715,540.015,337.08,177,34
425-94-6357,Mandalay,Normal,Female,Food and beverages,40.17,4,2017-04-28,13:00:00,Ewallet,5.5,B,8.034,168.714,106.17,NA,NA
872-26-9863,Naypyitaw,Normal,Female,Home and lifestyle,87.38,13,2017-08-02,19:00:00,Credit card,4.2,C,56.797,1192.737,772.18,363,32
402-39-7589,Yangon,Member,Female,Home and lifestyle,81.64,8,2017-07-31,15:00:00,Credit card,8.6,A,32.656,685.776,358.09,295,45
230-60-9261,Naypyitaw,Member,Male,Food and beverages,78.84,3,2017-07-17,13:00:00,Cash,6.3,C,11.826,248.346,158.05,78,33
604-79-5147,Mandalay,Normal,Female,Fashion accessories,57.92,8,2017-05-27,14:00:00,Cash,9.2,B,23.168,486.528,372.95,90,19
733-79-9123,Mandalay,Member,Female,Food and beverages,82.19,6,2017-09-27,15:00:00,Cash,6.4,B,24.657,517.797,267.78,225,45
564-17-7387,Mandalay,Member,Male,Electronic accessories,40.63,15,2017-03-29,15:00:00,Ewallet,5.4,B,30.4725,639.9225,409.53,NA,NA
532-21-8232,Naypyitaw,Member,Male,Health and beauty,36.99,6,2017-09-03,14:00:00,Ewallet,9.6,C,11.097,233.037,155.31,NA,NA
967-57-5303,Naypyitaw,Normal,Male,Home and lifestyle,90.61,18,2017-07-24,13:00:00,Credit card,8.3,C,81.549,1712.529,1231.42,399,24
830-28-7041,Mandalay,Normal,Female,Sports and travel,62.72,6,2017-01-13,11:00:00,Ewallet,7.4,B,18.816,395.136,330.7,NA,NA
503-77-1164,Yangon,Member,Female,Home and lifestyle,46.17,2,2017-02-20,15:00:00,Ewallet,7.7,A,4.617,96.957,69.4,NA,NA
517-42-3837,Naypyitaw,Member,Female,Health and beauty,38.74,1,2017-01-16,18:00:00,Cash,9.9,C,1.937,40.677,26.79,11,30
383-40-5342,Naypyitaw,Normal,Female,Electronic accessories,47.48,5,2017-07-20,12:00:00,Credit card,5.8,C,11.87,249.27,197.76,39,16
134-68-8457,Yangon,Member,Female,Electronic accessories,48.18,32,2017-05-15,13:00:00,Ewallet,9.4,A,77.088,1618.848,888.1,NA,NA
253-50-7605,Yangon,Normal,Male,Home and lifestyle,49.52,16,2017-03-04,13:00:00,Cash,6.2,A,39.616,831.936,656.39,135,17
909-27-2163,Naypyitaw,Normal,Female,Fashion accessories,39.96,1,2017-07-21,11:00:00,Cash,7.5,C,1.998,41.958,21.06,18,47
343-56-4649,Yangon,Member,Male,Health and beauty,98.38,20,2017-04-03,17:00:00,Ewallet,7.6,A,98.38,2065.98,1168.21,NA,NA
613-55-5564,Yangon,Member,Female,Home and lifestyle,56.28,5,2017-07-20,18:00:00,Credit card,8.2,A,14.07,295.47,228.19,53,18
955-80-1785,Naypyitaw,Member,Female,Health and beauty,30.74,14,2017-01-27,11:00:00,Cash,7.4,C,21.518,451.878,304.89,125,29
794-15-7952,Mandalay,Member,Male,Health and beauty,63.95,1,2017-01-07,15:00:00,Ewallet,4.6,B,3.1975,67.1475,55.14,NA,NA
138-67-8403,Naypyitaw,Normal,Female,Health and beauty,27.68,15,2017-07-12,16:00:00,Cash,9.6,C,20.76,435.96,340.76,74,17
525-14-4450,Yangon,Normal,Female,Electronic accessories,87.33,27,2017-03-24,13:00:00,Cash,7.5,A,117.8955,2475.8055,2057.09,300,12
842-61-9565,Naypyitaw,Member,Male,Home and lifestyle,78.64,8,2017-06-01,18:00:00,Cash,7.8,C,31.456,660.576,517.5,111,17
677-70-7924,Naypyitaw,Normal,Female,Electronic accessories,45.76,13,2017-10-20,12:00:00,Cash,4.9,C,29.744,624.624,360.36,234,39
514-54-9579,Mandalay,Member,Female,Food and beverages,47.57,6,2017-06-28,16:00:00,Credit card,7.4,B,14.271,299.691,237.75,47,16
545-58-4087,Mandalay,Member,Female,Food and beverages,44.75,20,2017-10-18,14:00:00,Ewallet,9.4,B,44.75,939.75,692.19,NA,NA
628-94-4008,Mandalay,Normal,Female,Food and beverages,72.78,9,2017-04-19,12:00:00,Credit card,6.3,B,32.751,687.771,434.62,220,33
826-31-1912,Mandalay,Normal,Female,Health and beauty,77.02,18,2017-01-13,16:00:00,Cash,8.1,B,69.318,1455.678,878.83,507,36
416-39-1116,Yangon,Normal,Female,Health and beauty,87.22,3,2017-04-15,13:00:00,Cash,8.7,A,13.083,274.743,152.24,109,41
927-97-8490,Mandalay,Normal,Female,Electronic accessories,17.53,8,2017-09-11,19:00:00,Ewallet,7.6,B,7.012,147.252,79.07,NA,NA
288-74-2838,Mandalay,Member,Female,Health and beauty,62.34,20,2017-10-04,13:00:00,Cash,4.5,B,62.34,1309.14,1096.94,149,12
247-99-2843,Naypyitaw,Normal,Male,Sports and travel,17.78,9,2017-01-24,16:00:00,Credit card,9.5,C,8.001,168.021,126.45,33,20
975-92-5646,Mandalay,Normal,Male,Health and beauty,87.58,15,2017-01-16,14:00:00,Ewallet,6,B,65.685,1379.385,930.19,NA,NA
715-39-7669,Naypyitaw,Normal,Male,Sports and travel,39.84,9,2017-04-07,17:00:00,Cash,10,C,17.928,376.488,268.9,89,25
892-39-1852,Naypyitaw,Normal,Male,Home and lifestyle,35.24,4,2017-07-10,15:00:00,Ewallet,6.5,C,7.048,148.008,102.02,NA,NA
789-27-3785,Yangon,Normal,Female,Electronic accessories,91.37,42,2017-04-20,10:00:00,Credit card,9.8,A,191.877,4029.417,1983.6,1853,48
886-40-5411,Mandalay,Member,Male,Sports and travel,93.7,6,2017-01-16,14:00:00,Credit card,5.4,B,28.11,590.31,412.15,150,26
848-21-8789,Naypyitaw,Member,Female,Health and beauty,37.78,11,2017-09-19,10:00:00,Ewallet,5,C,20.779,436.359,253.36,NA,NA
352-87-2704,Mandalay,Normal,Male,Fashion accessories,59.83,19,2017-08-30,19:00:00,Cash,6.4,B,56.8385,1193.6085,662.3,474,41
863-16-2140,Yangon,Normal,Female,Sports and travel,66.98,1,2017-12-07,16:00:00,Ewallet,9.6,A,3.349,70.329,42.12,NA,NA
186-22-4036,Naypyitaw,Member,Male,Sports and travel,78.3,17,2017-02-27,11:00:00,Ewallet,7.9,C,66.555,1397.655,883.77,NA,NA
705-41-4092,Naypyitaw,Member,Female,Health and beauty,54.88,3,2017-07-19,16:00:00,Ewallet,7,C,8.232,172.872,144.1,NA,NA
474-56-9058,Naypyitaw,Normal,Female,Sports and travel,21.25,18,2017-07-05,13:00:00,Credit card,9.5,C,19.125,401.625,292.58,89,23
224-23-9197,Mandalay,Normal,Male,Food and beverages,41.94,12,2017-06-02,16:00:00,Cash,9,B,25.164,528.444,304.07,199,39
425-21-2510,Mandalay,Member,Male,Health and beauty,42.02,4,2017-12-29,12:00:00,Ewallet,8.6,B,8.404,176.484,95.73,NA,NA
636-95-6713,Yangon,Normal,Female,Fashion accessories,82.06,17,2017-11-24,19:00:00,Cash,8.9,A,69.751,1464.771,705.81,689,49
383-55-2144,Yangon,Member,Female,Food and beverages,87.63,11,2017-08-08,15:00:00,Ewallet,7.6,A,48.1965,1012.1265,500.76,NA,NA
429-62-3428,Yangon,Member,Female,Electronic accessories,94.09,47,2017-03-05,19:00:00,Cash,4.4,A,221.1115,4643.3415,3634,788,17
215-25-2435,Mandalay,Member,Male,Health and beauty,53.1,9,2017-05-14,16:00:00,Cash,4.8,B,23.895,501.795,341.3,136,28
714-94-9703,Naypyitaw,Normal,Male,Sports and travel,28.04,7,2017-11-21,16:00:00,Ewallet,8.5,C,9.814,206.094,169.65,NA,NA
649-50-2423,Yangon,Member,Male,Sports and travel,33.54,6,2017-04-30,18:00:00,Credit card,8.7,A,10.062,211.302,174.29,26,13
182-18-3939,Naypyitaw,Normal,Female,Sports and travel,29.19,11,2017-08-14,16:00:00,Cash,4.1,C,16.0545,337.1445,165.98,155,48
335-58-6022,Yangon,Normal,Male,Fashion accessories,15.08,10,2017-12-11,14:00:00,Credit card,8.6,A,7.54,158.34,116.04,34,23
559-54-4337,Yangon,Normal,Male,Food and beverages,17.45,1,2017-07-29,17:00:00,Credit card,5.9,A,0.8725,18.3225,13.98,3,19
147-51-3474,Naypyitaw,Member,Male,Sports and travel,82.5,18,2017-03-15,12:00:00,Credit card,7.6,C,74.25,1559.25,1303.73,181,12
467-40-5291,Naypyitaw,Normal,Male,Health and beauty,31.16,13,2017-10-30,18:00:00,Ewallet,7.9,C,20.254,425.334,251.48,NA,NA
452-93-3332,Yangon,Member,Female,Fashion accessories,29.24,3,2017-02-26,12:00:00,Ewallet,4.5,A,4.386,92.106,44.35,NA,NA
530-54-6767,Yangon,Member,Female,Home and lifestyle,48.09,11,2017-10-16,13:00:00,Credit card,6.9,A,26.4495,555.4395,361.08,167,31
841-19-5885,Yangon,Normal,Female,Health and beauty,41.55,8,2017-06-05,14:00:00,Credit card,5.7,A,16.62,349.02,166.78,165,49
164-11-1196,Mandalay,Member,Male,Sports and travel,25.29,12,2017-11-23,19:00:00,Cash,4.3,B,15.174,318.654,199.84,103,34
798-48-2324,Naypyitaw,Member,Female,Fashion accessories,73.98,8,2017-01-27,12:00:00,Ewallet,4.1,C,29.592,621.432,310.45,NA,NA
870-44-5145,Naypyitaw,Normal,Female,Sports and travel,95.49,1,2017-04-24,16:00:00,Cash,4.8,C,4.7745,100.2645,72.36,23,24
829-57-7647,Yangon,Normal,Male,Health and beauty,78.36,12,2017-07-25,18:00:00,Credit card,5.4,A,47.016,987.336,566.69,373,39
457-53-5418,Naypyitaw,Member,Male,Electronic accessories,57.62,17,2017-01-08,18:00:00,Ewallet,6.5,C,48.977,1028.517,675.84,NA,NA
977-84-8784,Mandalay,Member,Male,Food and beverages,45.32,15,2017-03-20,15:00:00,Cash,5.3,B,33.99,713.79,347.39,332,48
362-60-4292,Yangon,Normal,Male,Electronic accessories,68.66,22,2017-08-03,17:00:00,Cash,7.6,A,75.526,1586.046,988.32,522,34
778-92-1021,Mandalay,Normal,Male,Health and beauty,92.59,10,2017-11-06,16:00:00,Credit card,4.7,B,46.295,972.195,485.07,440,47
410-38-5092,Naypyitaw,Normal,Female,Sports and travel,17.59,5,2017-03-16,14:00:00,Ewallet,5,C,4.3975,92.3475,65.6,NA,NA
521-27-3637,Mandalay,Normal,Male,Home and lifestyle,62.87,1,2017-05-31,11:00:00,Cash,8.9,B,3.1435,66.0135,53.06,9,15
104-73-4853,Mandalay,Member,Male,Health and beauty,64.01,3,2017-01-04,11:00:00,Cash,6.9,B,9.6015,201.6315,118.13,73,38
427-49-3335,Mandalay,Normal,Female,Health and beauty,80.84,18,2017-05-01,18:00:00,Cash,6,B,72.756,1527.876,762.45,692,47
333-22-8754,Yangon,Member,Female,Health and beauty,40.45,6,2017-02-18,10:00:00,Cash,8.6,A,12.135,254.835,125.87,116,48
131-62-9806,Yangon,Member,Female,Electronic accessories,12.13,32,2017-05-15,12:00:00,Cash,8.4,A,19.408,407.568,339.86,48,12
189-49-2308,Yangon,Member,Female,Electronic accessories,84.16,10,2017-12-13,15:00:00,Cash,7.9,A,42.08,883.68,442.61,398,47
411-27-3836,Naypyitaw,Member,Female,Fashion accessories,53.37,19,2017-10-19,11:00:00,Ewallet,7.8,C,50.7015,1064.7315,683.08,NA,NA
168-34-5584,Naypyitaw,Normal,Female,Home and lifestyle,14.52,12,2017-03-31,19:00:00,Credit card,4.9,C,8.712,182.952,138.76,35,20
998-39-4860,Yangon,Normal,Female,Food and beverages,58.24,13,2017-12-18,13:00:00,Ewallet,9.3,A,37.856,794.976,478.4,NA,NA
529-39-6159,Mandalay,Normal,Female,Electronic accessories,41.64,18,2017-02-23,13:00:00,Ewallet,9.9,B,37.476,786.996,400.22,NA,NA
203-79-3617,Mandalay,Normal,Female,Electronic accessories,16.46,20,2017-04-19,10:00:00,Ewallet,7.4,B,16.46,345.66,195.46,NA,NA
953-28-2347,Mandalay,Normal,Female,Sports and travel,71.08,15,2017-07-08,19:00:00,Cash,4.4,B,53.31,1119.51,722.64,343,32
680-29-5237,Naypyitaw,Normal,Male,Home and lifestyle,51.03,15,2017-05-05,19:00:00,Cash,7.2,C,38.2725,803.7225,536.4,229,29
298-78-3061,Naypyitaw,Normal,Female,Sports and travel,73.57,9,2017-11-20,16:00:00,Ewallet,7.5,C,33.1065,695.2365,481.88,NA,NA
602-13-2539,Yangon,Member,Female,Electronic accessories,33.72,15,2017-03-22,18:00:00,Credit card,8.7,A,25.29,531.09,408.91,96,19
241-59-5053,Mandalay,Normal,Male,Health and beauty,55.89,14,2017-08-19,18:00:00,Credit card,5.2,B,39.123,821.583,467.28,315,40
420-78-8415,Naypyitaw,Normal,Male,Fashion accessories,63.17,18,2017-11-30,11:00:00,Credit card,7.5,C,56.853,1193.913,640.53,496,43
981-69-5015,Yangon,Normal,Male,Home and lifestyle,62.01,1,2017-11-15,12:00:00,Credit card,4.2,A,3.1005,65.1105,34.03,27,45
285-15-6461,Mandalay,Member,Male,Sports and travel,21.35,2,2017-05-08,14:00:00,Ewallet,8.6,B,2.135,44.835,27.1,NA,NA
174-67-6423,Yangon,Member,Male,Electronic accessories,54.04,40,2017-05-30,15:00:00,Ewallet,6.8,A,108.08,2269.68,1196.29,NA,NA
481-57-3450,Mandalay,Normal,Male,Health and beauty,91,15,2017-12-19,18:00:00,Ewallet,7.5,B,68.25,1433.25,733.55,NA,NA
581-77-6838,Mandalay,Member,Male,Home and lifestyle,90.54,6,2017-07-06,15:00:00,Credit card,9.1,B,27.162,570.402,347.09,196,36
847-75-4394,Naypyitaw,Normal,Female,Health and beauty,92.24,15,2017-10-02,12:00:00,Ewallet,5.7,C,69.18,1452.78,1032.68,NA,NA
174-72-2487,Mandalay,Normal,Male,Fashion accessories,74.53,13,2017-11-10,14:00:00,Ewallet,9.2,B,48.4445,1017.3345,597.98,NA,NA
454-80-7226,Naypyitaw,Member,Female,Electronic accessories,43.56,13,2017-06-01,16:00:00,Credit card,5.4,C,28.314,594.594,319.65,246,43
995-99-5092,Mandalay,Member,Male,Home and lifestyle,34.28,1,2017-06-04,12:00:00,Ewallet,10,B,1.714,35.994,18.53,NA,NA
267-28-1761,Yangon,Member,Female,Health and beauty,11.01,14,2017-08-16,19:00:00,Cash,5,A,7.707,161.847,86.55,67,43
285-82-6426,Yangon,Member,Female,Sports and travel,20.66,9,2017-04-07,10:00:00,Cash,6,A,9.297,195.237,146.31,39,21
946-52-7702,Mandalay,Member,Female,Food and beverages,68.92,10,2017-05-11,17:00:00,Ewallet,8.5,B,34.46,723.66,398.4,NA,NA
560-50-4164,Yangon,Member,Female,Electronic accessories,96.52,20,2017-12-29,19:00:00,Cash,8.9,A,96.52,2026.92,1062.41,867,44
105-33-3287,Mandalay,Normal,Female,Electronic accessories,28.27,20,2017-03-14,17:00:00,Cash,8.7,B,28.27,593.67,472.54,92,16
598-79-9166,Mandalay,Normal,Male,Food and beverages,17.75,4,2017-02-05,18:00:00,Ewallet,8,B,3.55,74.55,44.64,NA,NA
649-25-1939,Mandalay,Normal,Male,Sports and travel,82.72,14,2017-02-06,17:00:00,Credit card,9.8,B,57.904,1215.984,1018.42,139,12
497-44-7125,Yangon,Normal,Male,Electronic accessories,82.01,20,2017-03-14,11:00:00,Cash,6.6,A,82.01,1722.21,1450.46,189,11
303-24-4150,Mandalay,Normal,Female,Home and lifestyle,27.9,20,2017-02-20,17:00:00,Cash,6.1,B,27.9,585.9,361.49,196,35
868-49-3407,Naypyitaw,Member,Female,Electronic accessories,99.24,9,2017-06-09,18:00:00,Credit card,5,C,44.658,937.818,597.72,295,33
936-28-9560,Mandalay,Member,Female,Electronic accessories,33.62,19,2017-10-02,13:00:00,Cash,9.8,B,31.939,670.719,355.9,282,44
422-47-3817,Yangon,Member,Female,Home and lifestyle,51.58,4,2017-05-18,17:00:00,Credit card,8.8,A,10.316,216.636,107,99,48
283-61-7928,Mandalay,Normal,Female,Food and beverages,47.65,14,2017-12-09,17:00:00,Ewallet,7,B,33.355,700.455,500.44,NA,NA
914-71-9450,Mandalay,Normal,Female,Home and lifestyle,85.29,19,2017-03-23,12:00:00,Cash,7.2,B,81.0255,1701.5355,1350.48,270,16
656-69-6528,Yangon,Member,Male,Health and beauty,13.83,9,2017-09-19,18:00:00,Credit card,8.8,A,6.2235,130.6935,68.13,56,45
927-16-6470,Naypyitaw,Member,Female,Electronic accessories,25.67,2,2017-12-05,17:00:00,Ewallet,5.8,C,2.567,53.907,45.41,NA,NA
309-25-2709,Naypyitaw,Normal,Female,Home and lifestyle,25.39,8,2017-06-23,13:00:00,Cash,5.2,C,10.156,213.276,128.23,74,36
264-38-5879,Naypyitaw,Normal,Male,Sports and travel,13.48,4,2017-09-09,10:00:00,Ewallet,5,C,2.696,56.616,31.29,NA,NA
324-24-3372,Yangon,Member,Male,Fashion accessories,50.5,13,2017-07-21,14:00:00,Cash,6.1,A,32.825,689.325,425.56,230,35
221-46-4655,Mandalay,Member,Male,Fashion accessories,45.85,2,2017-10-26,12:00:00,Credit card,7.3,B,4.585,96.285,77.15,14,15
638-29-5909,Yangon,Normal,Female,Health and beauty,19.73,12,2017-09-01,10:00:00,Cash,8.1,A,11.838,248.598,123.43,113,47
926-16-9904,Naypyitaw,Member,Male,Sports and travel,71.77,11,2017-10-25,18:00:00,Ewallet,9.8,C,39.4735,828.9435,699.85,NA,NA
809-80-1446,Mandalay,Member,Female,Sports and travel,71.75,18,2017-05-08,11:00:00,Ewallet,6,B,64.575,1356.075,1097.25,NA,NA
227-83-1281,Naypyitaw,Normal,Female,Sports and travel,46.28,2,2017-09-01,16:00:00,Credit card,9.8,C,4.628,97.188,49.55,43,46
934-42-3676,Naypyitaw,Member,Male,Fashion accessories,13.4,13,2017-07-30,11:00:00,Credit card,4.3,C,8.71,182.91,99.71,74,42
475-92-9907,Naypyitaw,Member,Female,Electronic accessories,74.63,20,2017-12-08,15:00:00,Ewallet,4.6,C,74.63,1567.23,843.57,NA,NA
800-55-6062,Naypyitaw,Member,Male,Electronic accessories,97.45,14,2017-07-12,14:00:00,Credit card,7.4,C,68.215,1432.515,992.18,372,27
847-68-3968,Mandalay,Member,Female,Electronic accessories,33.71,11,2017-04-23,13:00:00,Ewallet,9.8,B,18.5405,389.3505,324,NA,NA
903-56-2987,Mandalay,Normal,Male,Health and beauty,66.43,4,2017-05-22,12:00:00,Ewallet,9.3,B,13.286,279.006,206.57,NA,NA
923-15-9980,Naypyitaw,Normal,Male,Health and beauty,20.12,5,2017-01-24,13:00:00,Cash,7.2,C,5.03,105.63,53.47,47,46
943-89-5237,Naypyitaw,Member,Female,Health and beauty,11.49,11,2017-01-01,18:00:00,Credit card,9.6,C,6.3195,132.7095,88.23,38,30
390-50-1447,Mandalay,Member,Male,Food and beverages,73.6,7,2017-12-26,15:00:00,Ewallet,4.8,B,25.76,540.96,399.34,NA,NA
597-84-3214,Mandalay,Normal,Female,Electronic accessories,44.28,12,2017-05-05,10:00:00,Cash,7.1,B,26.568,557.928,371.24,160,30
318-11-9123,Mandalay,Member,Female,Food and beverages,41.66,15,2017-01-17,10:00:00,Cash,5,B,31.245,656.145,366.64,258,41
294-23-3259,Yangon,Normal,Male,Health and beauty,80.91,17,2017-06-15,18:00:00,Ewallet,7.4,A,68.7735,1444.2435,1125,NA,NA
690-13-8977,Mandalay,Normal,Female,Electronic accessories,24.68,20,2017-06-04,18:00:00,Credit card,7.7,B,24.68,518.28,295.3,198,40
620-14-8939,Mandalay,Normal,Female,Fashion accessories,98.57,11,2017-03-03,15:00:00,Credit card,9.7,B,54.2135,1138.4835,930.27,154,14
491-16-6700,Mandalay,Member,Female,Health and beauty,20.22,3,2017-08-11,16:00:00,Credit card,4.9,B,3.033,63.693,31.99,28,47
276-42-9910,Naypyitaw,Normal,Male,Food and beverages,46.32,9,2017-02-22,14:00:00,Cash,6.4,C,20.844,437.724,353.45,63,15
743-30-9712,Mandalay,Normal,Male,Food and beverages,68.84,13,2017-02-18,19:00:00,Ewallet,4.5,B,44.746,939.666,613.2,NA,NA
184-52-8173,Mandalay,Member,Female,Home and lifestyle,64.75,5,2017-01-19,11:00:00,Credit card,7.4,B,16.1875,339.9375,243.29,80,24
730-87-9157,Yangon,Normal,Female,Sports and travel,65.82,5,2017-11-02,18:00:00,Cash,7,A,16.455,345.555,188.76,140,42
266-88-4522,Naypyitaw,Member,Female,Food and beverages,72.23,3,2017-10-30,17:00:00,Ewallet,8.8,C,10.8345,227.5245,139.48,NA,NA
834-18-8294,Naypyitaw,Member,Female,Food and beverages,71.47,11,2017-04-26,12:00:00,Ewallet,5.4,C,39.3085,825.4785,508.24,NA,NA
849-41-2612,Yangon,Member,Male,Electronic accessories,16.87,32,2017-01-19,18:00:00,Credit card,6.1,A,26.992,566.832,359.35,180,33
445-49-3234,Yangon,Normal,Female,Electronic accessories,54.79,27,2017-05-29,11:00:00,Cash,7.2,A,73.9665,1553.2965,1316.66,162,11
680-63-2536,Naypyitaw,Normal,Female,Home and lifestyle,64.57,14,2017-01-31,17:00:00,Ewallet,5.8,C,45.199,949.179,568.89,NA,NA
701-54-2922,Yangon,Normal,Female,Fashion accessories,42.94,20,2017-08-02,15:00:00,Credit card,7.6,A,42.94,901.74,728.02,130,15
735-92-4747,Mandalay,Normal,Male,Electronic accessories,94.5,3,2017-10-17,17:00:00,Credit card,8.1,B,14.175,297.675,170.2,113,39
932-41-5324,Yangon,Member,Female,Food and beverages,92.88,10,2017-08-17,12:00:00,Ewallet,9.4,A,46.44,975.24,796.03,NA,NA
106-89-1130,Naypyitaw,Normal,Male,Sports and travel,17.99,8,2017-06-09,15:00:00,Cash,9,C,7.196,151.116,89.99,53,37
222-89-3664,Yangon,Normal,Female,Sports and travel,55.7,8,2017-11-15,10:00:00,Cash,9.4,A,22.28,467.88,280.8,164,36
543-54-9660,Mandalay,Member,Female,Fashion accessories,20.48,18,2017-02-21,10:00:00,Cash,7.8,B,18.432,387.072,249,119,32
918-90-8558,Mandalay,Member,Female,Health and beauty,89.66,19,2017-11-25,19:00:00,Ewallet,7.7,B,85.177,1788.717,1047.44,NA,NA
312-70-4591,Naypyitaw,Member,Male,Sports and travel,66.4,10,2017-10-14,14:00:00,Credit card,7,C,33.2,697.2,533.5,130,19
124-67-5421,Yangon,Member,Female,Health and beauty,69.17,6,2017-06-13,18:00:00,Credit card,8.1,A,20.751,435.771,259.91,155,37
351-90-2616,Naypyitaw,Normal,Male,Food and beverages,42.52,18,2017-08-11,14:00:00,Credit card,7.1,C,38.268,803.628,615.63,149,19
212-45-3899,Mandalay,Normal,Male,Health and beauty,11.34,13,2017-10-14,15:00:00,Ewallet,7.5,B,7.371,154.791,120.46,NA,NA
379-35-9675,Yangon,Member,Male,Food and beverages,53.6,4,2017-06-12,16:00:00,Ewallet,4.7,A,10.72,225.12,133.54,NA,NA
657-14-6649,Yangon,Member,Male,Sports and travel,90.97,17,2017-07-27,11:00:00,Ewallet,7.5,A,77.3245,1623.8145,910.16,NA,NA
116-49-3381,Naypyitaw,Member,Female,Food and beverages,44.97,14,2017-06-17,14:00:00,Cash,4.9,C,31.479,661.059,367.48,262,41
718-17-9229,Naypyitaw,Member,Female,Electronic accessories,59.29,5,2017-09-05,17:00:00,Credit card,9.5,C,14.8225,311.2725,206.97,89,30
611-23-7998,Naypyitaw,Normal,Female,Fashion accessories,88.42,12,2017-06-25,17:00:00,Credit card,4.2,C,53.052,1114.092,846.66,214,20
616-13-7434,Mandalay,Normal,Male,Electronic accessories,10.95,18,2017-01-22,15:00:00,Cash,5.5,B,9.855,206.955,156.42,40,20
293-50-6573,Mandalay,Normal,Male,Food and beverages,77.26,8,2017-12-07,12:00:00,Cash,8.9,B,30.904,648.984,374.41,243,39
151-59-7397,Mandalay,Member,Male,Health and beauty,67.81,12,2017-06-13,14:00:00,Cash,5,B,40.686,854.406,434.6,379,46
793-75-5992,Yangon,Normal,Male,Food and beverages,63.97,3,2017-06-02,10:00:00,Ewallet,4.7,A,9.5955,201.5055,172.25,NA,NA
274-16-2675,Mandalay,Member,Male,Sports and travel,42.99,20,2017-05-20,12:00:00,Credit card,4.2,B,42.99,902.79,634.12,225,26
792-83-8495,Naypyitaw,Normal,Male,Fashion accessories,93.15,19,2017-12-13,10:00:00,Cash,6.3,C,88.4925,1858.3425,1030.87,738,41
523-15-7820,Mandalay,Normal,Male,Electronic accessories,36.28,9,2017-12-09,19:00:00,Credit card,6.1,B,16.326,342.846,210.95,115,35
